GOOGLE	2012/10/18	2012/10/21	HEARD ON THE STREET	Opportunity in Google's Fat Finger	By Rolfe Winkler Oct. 18	 2012 8:56 pm ET	Investors searching for a buying opportunity in Google shares may have one after the company's fat finger moment.
GOOGLE	2012/10/18	2012/10/21	BUSINESS	'Human Error' Rattles Markets With Early Release	By Dana Mattioli	 Scott Thurm Oct. 18	Google's financial results were posted 3½ hours earlier than planned, after an employee at another company mistakenly sent a draft press release containing the numbers to the SEC. The premature posting rattled markets, and led to a 2½-hour halt in trading of Google shares.
GOOGLE	2012/10/18	2012/10/21	U.S. MARKETS	Blue-Chip Rally Screeches to a Halt	By Matt Jarzemsky Oct. 18	 2012 6:49 pm ET	The Dow industrials snapped a four-day streak of gains, as a measure of U.S. layoffs rose more than expected and a surprise earnings report from Google roiled the technology sector.
GOOGLE	2012/10/18	2012/10/21	EUROPE	Google Opposes Proposed French Search Law	By Sam Schechner Oct. 18	 2012 6:07 pm ET	Google said it would exclude French newspapers from its search engine if the country enacts a law to make search engines pay for the right to cite news articles online.
GOOGLE	2012/10/18	2012/10/21	DJFX TRADER	Canadian Dollar Down after U.S. Labor Data	By David George-Cosh Oct. 18	 2012 4:36 pm ET	The Canadian dollar falls against the U.S. dollar as investors pull out of risk-sensitive currencies after absorbing a weak reading on the U.S. labor sector, a slump in equity markets and a potential downgrade of Canada's economic outlook by the country's finance minister.
GOOGLE	2012/10/18	2012/10/21	EUROPE	Nokia Reports Sixth Straight Quarterly Loss	By Sven Grundberg Oct. 18	 2012 3:45 pm ET	Nokia reported its sixth consecutive quarterly loss but delivered stronger-than-expected sales of basic mobile phones, propping up the sinking company as it awaits the launch of a new line of smartphones.
GOOGLE	2012/10/18	2012/10/21	TECH	Google Unveils $249 Chrome Laptop	By Amir Efrati Oct. 18	 2012 3:26 pm ET	Google unveiled a $249 Samsung laptop powered by ChromeOS, as the Internet giant tries to revive its effort to build its web browser into a laptop business.
GOOGLE	2013/01/22	2013/01/25	IDEAS CALENDAR	Ideas Calendar: Jan. 26-Feb. 1	Jan. 25	 2013 10:31 pm ET	On the agenda: A biologist talks about heat in Tempe, Ariz., Natasha Trethewey reads from her poetry in Washington and an author speaks about utopian scientists in Seattle.
GOOGLE	2013/01/22	2013/01/25	MARVELS	Not Dancing by Themselves	By Holly Finn Jan. 25	 2013 9:43 pm ET	If you want insight into the next generation, brassy, thumping, often wordless electronic dance music is worth a listen, writes Holly Finn.
GOOGLE	2013/01/22	2013/01/25	BUSINESS WORLD	The Help (Silicon Valley Style)	By Holman W. Jenkins	 Jr. Jan. 25	The non-scandal over 'cold calling' illustrates the high stakes in high tech.
GOOGLE	2013/01/22	2013/01/25	TECH	Which TV Is Right for Me?	By Erik Sofge Jan. 25	 2013 5:54 pm ET	Televisions are getting bigger, brighter, sharper—and more confusing. Here's a crash course in the latest small-screen technologies.
GOOGLE	2013/01/22	2013/01/25	WEEKEND INVESTOR	This Week	Jan. 25	 2013 5:32 pm ET	U.S. stocks rose; U.S. existing-home sales last year rose to their highest annual level in five years; ultrahigh-net-worth investors are shifting more of their portfolios into private equity and public stocks; and more.
GOOGLE	2013/01/22	2013/01/25	TECH	Square Executive Resigns Amid Sexual-Harassment Claims	By Evelyn M. Rusli Jan. 25	 2013 3:57 pm ET	Square's operating chief, Keith Rabois, resigned from the mobile-payments startup, amid accusations from a Square employee of sexual harassment. Mr. Rabois denied the allegations.
GOOGLE	2013/01/22	2013/01/25	MARKETS	Former Hedge-Fund Manager Is Sentenced	By Chad Bray Jan. 25	 2013 2:31 pm ET	A former California hedge-fund manager was sentenced to two years in prison Thursday after he was convicted of insider-trading charges last summer for trading on corporate secrets about Google Inc. and other technology companies.
GOOGLE	2013/01/22	2013/01/25	MARKETS	One Year Later, Exxon Bests Apple as World's Biggest Company	By Alexandra Scaggs Jan. 25	 2013 2:19 pm ET	Exxon Mobil reclaimed the title of world's largest company Friday, as Apple shares continued to fall.
GOOGLE	2013/01/22	2013/01/25	WEALTH ADVISER	Advisers Still Bullish on Apple Despite Woes	By Daisy Maxey Jan. 25	 2013 11:31 am ET	Financial advisers have a message for their clients fretting the sharp drop in Apple's stock price: stay calm.
GOOGLE	2013/01/22	2013/01/25	TECH
The Fight to Unseat Apple's iPhone Intensifies
By Anton Troianovski, Thomas Gryta Jan. 25, 2013 2:37 am ET
GOOGLE	2013/01/22	2013/01/25	NY CULTURE	Helping Young Workers Embrace the Grey Areas	By Mike Vilensky Jan. 24	 2013 10:56 pm ET	Maneesh Goyal, the entrepreneur who founded the event production and marketing company MKG, co-founded LiveintheGrey.com earlier this month, a website that helps people blend their personal interests with their professional lives.
GOOGLE	2013/01/22	2013/01/25	HEARD ON THE STREET	Investors Could Still Be Burnt by Nokia	By Renée Schultes Jan. 24	 2013 2:01 pm ET	Two years ago, Stephen Elop likened Nokia to a burning oil platform, referring to the intense competition from Apple's iPhone and Google's Android operating system. There is little in the full-year earnings to suggest the CEO has since located the fire extinguisher.
GOOGLE	2013/01/22	2013/01/25	TECH	Telecom Officials Face Corruption Probe in Myanmar	By Shibani Mahtani Jan. 24	 2013 1:08 pm ET	The former telecom minister and others are under investigation for corruption, a potential signal of steps to clean up a long-languishing sector whose opening could attract a wave of foreign investment.
GOOGLE	2013/01/22	2013/01/25	TECH	Amazon Buys Text-to-Speech Software	By Saabira Chaudhur Jan. 24	 2013 10:14 am ET	Amazon bought text-to-speech technology company Ivona Software for an undisclosed price. Amazon's Kindle Fire already uses some Ivona technology.
GOOGLE	2013/01/22	2013/01/25	TECH
China Provides Bright Spot in Apple Earnings
By Paul Mozur Jan. 24, 2013 10:12 am ET
GOOGLE	2013/01/22	2013/01/25	BUSINESS	Michael Dell Has Dreamliner on Order	By Daniel Michaels	 Jon Ostrower Jan. 23	Michael Dell has a deal to get a Dreamliner—adding the computer tycoon to the list of planned customers potentially affected by the outcome of the Boeing plane's current troubles.
GOOGLE	2013/01/22	2013/01/25	HEARD ON THE STREET	Apple Draws the Short Quarter	By Rolfe Winkler Jan. 23	 2013 7:28 pm ET	If you can't beat the quarter, beat the week. Too bad for Apple, investors aren't buying the shorter calendar.
GOOGLE	2013/01/22	2013/01/25	SAN FRANCISCO BAY AREA	Vital Signs	Jan. 23	 2013 5:40 pm ET	If clout and innovation can be quantified by the number of patents awarded, Hewlett-Packard Co. was tops in Silicon Valley again last year.
GOOGLE	2013/01/22	2013/01/25	BUSINESS	Stocks Notch Another Gain	By Jonathan Cheng Jan. 23	 2013 5:21 pm ET	A strong surge by International Business Machines lifted the Dow Jones Industrial Average to its ninth gain in 10 sessions, as investors cheered a temporary reprieve in Washington's fiscal debate.
GOOGLE	2013/01/22	2013/01/25	EUROPE MARKETS
Tech Shares Aid Europe's Stoxx 600
By Nina Bains, Sara Sjolin Jan. 23, 2013 1:07 pm ET
GOOGLE	2013/04/18	2013/04/21	NY REAL ESTATE COMMERCIAL	Penn Station-Area Upgrades	By Anjali Athavaley April 21	 2013 10:39 pm ET	Vornado Realty Trust is planning to give makeovers to some of its buildings in the neighborhoods around Pennsylvania Station, an area that's been slowly improving but still falling far short of planners' dreams.
GOOGLE	2013/04/18	2013/04/21	TECH	Tech's Rust Belt Takes Shape	By Don Clark	 Shira Ovide April 21	Technology has long distributed its riches unequally. But the sector has seldom seemed so sharply divided between disrupters and the disrupted.
GOOGLE	2013/04/18	2013/04/21	PHOTOS	Kuzey Kore'de dijital dünya	April 21	 2013 8:07 am ET	Google'dan Jared Cohen ve Eric Schmidt'in bu yılın başında Kuzey Kore'ye gerçekleştirdikleri üç günlük ziyaretten kareler.
GOOGLE	2013/04/18	2013/04/21	PHOTOS	Kuzey Kore'de dijital dünya	April 21	 2013 7:52 am ET	Google'dan Jared Cohen ve Eric Schmidt'in bu yılın başında Kuzey Kore'ye gerçekleştirdikleri üç günlük ziyaretten kareler.
GOOGLE	2013/04/18	2013/04/21	BARRON'S INVESTMENT INSIGHT	Too Much Food? Try the Alternatives.	By Jack Hough April 21	 2013 12:01 am ET	Food companies are slow growers, yet the group now trades at an average of 19 times current-year earnings forecasts. That's more expensive than Google
GOOGLE	2013/04/18	2013/04/21	MARVELS	Life on Screens, Big and Small	By Holly Finn April 19	 2013 9:58 pm ET	It's time to stop panicking about distraction and embrace the possibilities, writes Holly Finn.
GOOGLE	2013/04/18	2013/04/21	REVIEW & OUTLOOK (U.S.)	#Cispa Reboot	April 19	 2013 6:25 pm ET	House Democrats break with the White House on cybersecurity.
GOOGLE	2013/04/18	2013/04/21	THE SATURDAY ESSAY	The Dark Side of the Digital Revolution	By Eric Schmidt	 Jared Cohen April 19	Google's Eric Schmidt and Jared Cohen, fresh from a visit to North Korea in January, on why the Internet is far from an unalloyed good to the citizens of dictatorships around the world.
GOOGLE	2013/04/18	2013/04/21	PHOTOS	The Internet in North Korea	April 19	 2013 2:48 pm ET	A look at photographs taken by Google's Jared Cohen during a guided tour of North Korea with Eric Schmidt.
GOOGLE	2013/04/18	2013/04/21	ASIA TECHNOLOGY	Next Big Push for Lenovo: Servers	By Juro Osawa	 Paul Mozur April 19	Lenovo's potential acquisition of part of IBM's server business would help it secure a new source of growth and profit at a time when world-wide PC sales are plummeting.
GOOGLE	2013/04/18	2013/04/21	PRIVATE PROPERTIES	Montana Ranch Hits the Market for $26.5 Million	April 19	 2013 12:29 am ET	Also in Private Properties: "Men in Black" director Barry Sonnenfeld lists his East Hampton home for $3.95 million, and more.
GOOGLE	2013/04/18	2013/04/21	TECH	IBM in Talks to Sell Part of Its Server Unit to Lenovo	By Sharon Terlep	 Spencer E. Ante April 18	IBM is in advanced talks to sell its so-called x86 server business to China's Lenovo, people familiar with the matter said. An exact sale price wasn't known, but one of the people said a deal, if one is struck, could be worth billions of dollars.
GOOGLE	2013/04/18	2013/04/21	BUSINESS	Viacom Suit Against YouTube Dismissed Again	By Chad Bray April 18	 2013 8:51 pm ET	A federal judge, for a second time, threw out Viacom's $1 billion copyright infringement suit against YouTube, saying the burden of identifying material that must be taken down is on the copyright owner. Viacom said it would appeal.
GOOGLE	2013/04/18	2013/04/21	TECH	Google's Profit Rises 16%	By Amir Efrati April 18	 2013 6:28 pm ET	Google on Thursday provided more evidence it is weathering the storm of lower prices for online ads on mobile devices.
GOOGLE	2013/04/18	2013/04/21	TECH	Microsoft Profit Rises but Windows Is Flat	By Shira Ovide April 18	 2013 6:15 pm ET	Microsoft is starting to show the ill effects from a sinking PC market, but videogames and server software are picking up some of the slack as the company reported a 19% profit rise.
GOOGLE	2013/04/18	2013/04/21	DESIGN	Idiosyncratic Interiors	By Nicole Swengley April 18	 2013 6:05 pm ET	Edward Barber and Jay Osgerby, the duo behind the look for the London 2012 Olympic torch, have become standard-bearers for contemporary British design. Six pieces that would be at home in your home.
GOOGLE	2013/04/18	2013/04/21	U.S. MARKETS	Blue Chips Fall 81 Points	April 18	 2013 5:27 pm ET	Stocks dropped for the second day in a row in the wake of lackluster earnings reports.
GOOGLE	2013/04/18	2013/04/21	HEARD ON THE STREET	Nokia Transmits Another Bad Signal	By Renée Schultes April 18	 2013 3:58 pm ET	Nokia is still swimming against powerful tides. The Finnish cellphone maker's shares have been dropping in recent months, but investors shouldn't wade in yet.
GOOGLE	2013/04/18	2013/04/21	LETTERS	California and Those Green Electric Rates	April 18	 2013 3:51 pm ET	California Public Utilities Commission President Michael Peevey's response () to your March 30 editorialis laughable: "It may be true that if energy costs escalate or energy becomes unreliable there may be a backlash against green energy, but California's energy agencies are working to avoid that."
GOOGLE	2013/04/18	2013/04/21	HEARD ON THE STREET	Apple Struggles With Chinese Checkers	By Rolfe Winkler April 18	 2013 3:03 pm ET	Despite its seeming invincibility, even Apple may struggle to climb the Great Firewall of China.
GOOGLE	2013/07/18	2013/07/21	EUROPE	U.K.'s Cameron to Warn Search Firms on Child Porn	By Nicholas Winning July 21	 2013 9:14 pm ET	The U.K. prime minister will tell Google, Yahoo and others they must block online searches for images of child abuse or face new laws.
GOOGLE	2013/07/18	2013/07/21	JOURNAL REPORTS: LEADERSHIP	Scarred by Financial Crisis, U.S. Companies Continue to Hoard Cash	By Chana R. Schoenberger July 21	 2013 4:01 pm ET	They have good reasons for boosting their cash positions, these experts say.
GOOGLE	2013/07/18	2013/07/21	JAPAN
Web Savvy Pros Optimize Japanese Campaigns
By Alexander Martin July 21, 2013 9:31 am ET
GOOGLE	2013/07/18	2013/07/21	U.S.	News Quiz - July 13 - 19	July 20	 2013 10:13 am ET	Before Detroit's filing, which city had the largest municipal bankruptcy? What's new on the new Google maps for the iPhone? A new spa treatment in Japan involves putting what on your face? Test your knowledge of the week's events.
GOOGLE	2013/07/18	2013/07/21	BRIAN COSTA	Yanks Are Shopping But Few Are Selling	By Brian Costa July 19	 2013 10:29 pm ET	As the New York Yankees look to patch up their tattered roster this month, they're finding that the old reliable salary-dump trade is vanishing.
GOOGLE	2013/07/18	2013/07/21	WEEKEND INVESTOR	Rates on CDs Start to Rise	By Ruth Simon July 19	 2013 6:52 pm ET	After six years of declines, some longer-term certificates of deposit are looking like better deals.
GOOGLE	2013/07/18	2013/07/21	BUSINESS	Microsoft Shares Drop in Down Day for Tech	By Shira Ovide July 19	 2013 6:46 pm ET	Shares of Microsoft, and to a lesser extent Google, were hammered as investors hit the panic button on earnings disappointments from tech giants.
GOOGLE	2013/07/18	2013/07/21	TECH	Apple, Samsung in Renewed Settlement Talks, but Deal Elusive	By Ian Sherr July 19	 2013 6:10 pm ET	The two companies have held a series of private negotiations about their patent disputes since last summer.
GOOGLE	2013/07/18	2013/07/21	HEARD ON THE STREET	Big Tech: Too Big for Its Own Good	By Rolfe Winkler July 19	 2013 4:55 pm ET	Tech companies are missing estimates left, right and center this quarter. Save Google, they all have a big problem.
GOOGLE	2013/07/18	2013/07/21	U.S. MARKETS	S&P 500 Climbs, but Tech Sector Weighs	By Matt Jarzemsky July 19	 2013 4:40 pm ET	The Standard & Poor's 500-stock index inched up to a fresh record.
GOOGLE	2013/07/18	2013/07/21	TREASURYS	Treasurys Gain for Second Straight Week	By Min Zeng July 19	 2013 3:54 pm ET	Treasury bonds rallied and capped a second consecutive weekly price gain as the U.S. central bank chief soothed fears over rising interest rates.
GOOGLE	2013/07/18	2013/07/21	WORLD	G-20 to Back Corporate Tax Reform	By Paul Hannon July 19	 2013 2:01 pm ET	The G-20 is set to back a major reform of international taxation designed to eliminate loopholes that enable many companies to keep their tax bills low.
GOOGLE	2013/07/18	2013/07/21	EUROPE MARKETS	European Stocks Edge Higher	By Sara Sjolin July 19	 2013 2:01 pm ET	The Stoxx Europe 600 index edged up to a seven-week high and ended in positive territory for a fourth straight week.
GOOGLE	2013/07/18	2013/07/21	ASIA TECHNOLOGY	Qihoo 360 In Talks to Buy Sohu's Search Business	By Paul Mozur July 19	 2013 1:32 pm ET	Chinese Internet firm Qihoo 360 is in talks to acquire Sohu.com's Sogou search business, potentially raising a challenge to Baidu in the Chinese search market.
GOOGLE	2013/07/18	2013/07/21	ASIA MARKETS	Tokyo Shares Down in Choppy Trade	By Daniel Inman July 19	 2013 6:42 am ET	Asian markets were mostly lower, with Japan underperforming in choppy trading. The Nikkei fell 1.5%. European stocks fell.
GOOGLE	2013/07/18	2013/07/21	BUSINESS	Google Earnings: Profit Up but Search-Ad Prices Drop 6%	By Amir Efrati July 18	 2013 8:21 pm ET	Google's profit and sales continued to climb, but deceleration in the growth of its main business of selling search ads reignited concerns about the impact of mobile devices.
GOOGLE	2013/07/18	2013/07/21	EARNINGS	Microsoft Earnings: Another Big Miss	By Don Clark July 18	 2013 8:03 pm ET	Microsoft took a $900 million charge on its high-profile Surface RT tablet, contributing to fourth-quarter results that sharply missed revenue and profit expectations.
GOOGLE	2013/07/18	2013/07/21	REAL ESTATE	The Rise of the Young Buyer	By Lauren Schuker Blum July 18	 2013 7:29 pm ET	A new generation is skipping the "starter home" and betting on high-end real estate.
GOOGLE	2013/07/18	2013/07/21	ASIAN BUSINESS NEWS	Samsung Nears Deals With 2 U.S. Agencies	By Will Connors July 18	 2013 7:03 pm ET	Samsung is close to signing deals for its devices with two U.S. government agencies, signs that the South Korean company's push into the government sector traditionally dominated by BlackBerry is gaining some traction.
GOOGLE	2013/07/18	2013/07/21	EARNINGS	Nokia's Turnaround Has Long Way to Go	By Juhana Rossi July 18	 2013 6:55 pm ET	Nokia showed little progress in turning around the fortunes of its mobile device business, even after a barrage of launches for the Lumia and Asha phones.
GOOGLE	2014/01/30	2014/02/02	TECH	Microsoft's Likely CEO Pick: a Safe Choice, With Edge	By Shira Ovide	 Spencer E. Ante Feb. 2	Microsoft's directors could have anointed a visionary outsider to shake up the tech giant. In picking company veteran Satya Nadella to succeed Steve Ballmer as CEO, they opted for a safe choice—with an edge.
GOOGLE	2014/01/30	2014/02/02	INFORMATION AGE	Regulators Are Redesigning Your iPad	By L. Gordon Crovitz Feb. 2	 2014 7:25 pm ET	Apple tries to provide a seamless, streamlined experience. The FTC thinks it knows better.
GOOGLE	2014/01/30	2014/02/02	ASIA TECHNOLOGY
Samsung Challenge to Apple and Google Stumbles
By Jonathan Cheng Feb. 2, 2014 6:02 pm ET
GOOGLE	2014/01/30	2014/02/02	U.S.	The News Quiz: Jan. 26 - Feb. 1	Feb. 1	 2014 11:28 am ET	This week's news quiz looks at the Amanda Knox case and new access to Google Glass. Test your knowledge of the week's events.
GOOGLE	2014/01/30	2014/02/02	ESSAY	Christopher Buckley on Sochi: Don't Mess with Team Putin	By Christopher Buckley Jan. 31	 2014 10:26 pm ET	The ski jump isn't the only excitement in Sochi, says satirist Christopher Buckley.
GOOGLE	2014/01/30	2014/02/02	U.S. MARKETS	U.S. Stocks Slide as Jitters Persist	By Alexandra Scaggs	 Dan Strumpf	U.S. stocks capped their biggest monthly selloff in more than a year as investors cast a nervous eye to selloffs in emerging markets.
GOOGLE	2014/01/30	2014/02/02	TECH	Newest Hacker Target: Ads	By Danny Yadron Jan. 31	 2014 7:28 pm ET	Hackers increasingly are exploiting a little-discussed weak spot in Internet security: The byzantine network of ad makers and sellers that target online ads based on users' browsing habits.
GOOGLE	2014/01/30	2014/02/02	POLITICS	Obama Signals He Would Back House GOP Immigration Framework	By Kristina Peterson	 Laura Meckler Jan. 31	President Obama signaled he might support the House Republican immigration framework, the latest sign that political leaders are looking for ways to clear impediments to a deal.
GOOGLE	2014/01/30	2014/02/02	THE 10-POINT	The 10-Point.	By Gerard Baker Jan. 31	 2014 7:07 am ET	A personal, guided tour to the best scoops and stories every day in The Wall Street Journal, from Editor in Chief Gerard Baker.
GOOGLE	2014/01/30	2014/02/02	TECH	Facebook Uses Data to Charm Advertisers	By Reed Albergotti Jan. 30	 2014 9:17 pm ET	Behind Facebook's strong earnings is a creative and sometimes tumultuous effort behind the scenes to prove to the ad industry that social networks can stand toe-to-toe with Google.
GOOGLE	2014/01/30	2014/02/02	TECH	How Google's Costly Motorola Maneuver May Pay Off	By Rolfe Winkler Jan. 30	 2014 9:02 pm ET	Google suffered some expensive bruises in its two-year foray into making smartphones. But the expense wasn't as big as it appears, and Google may have achieved some strategic ends.
GOOGLE	2014/01/30	2014/02/02	TECH	Web Storage Firm Box Files for IPO	By Douglas MacMillan	 Telis Demos Jan. 30	Online storage company Box Inc. has filed for an initial public offering amid intensifying competition in the online storage market.
GOOGLE	2014/01/30	2014/02/02	BIG SMALL TALK	Big Small Talk: Jan. 31-Feb. 7	Jan. 30	 2014 7:59 pm ET	Track your on-court performance with Babolat's Play Pure Drive tennis racket and catch up with Clooney at the Berlin Film Festival.
GOOGLE	2014/01/30	2014/02/02	TECH	Google Reports Higher Profit	By Rolfe Winkler Jan. 30	 2014 7:10 pm ET	Google said its fourth-quarter profit climbed 17%, bolstered by higher advertising revenue
GOOGLE	2014/01/30	2014/02/02	ASIA MARKETS	Asian Morning Briefing: U.S. Stocks Bounce Back	Jan. 30	 2014 5:44 pm ET	Asian Morning Briefing
GOOGLE	2014/01/30	2014/02/02	HEARD ON THE STREET	Facebook Mobilizes Its Ad Army	By Miriam Gottfried Jan. 30	 2014 5:17 pm ET	Facebook's results dispelled fears that in its quest to appease users it would cap its own ability to grow advertising.
GOOGLE	2014/01/30	2014/02/02	BUSINESS	Telenav Acquires Mapping Startup Skobbler for $24 Million	By Lora Kolodny Jan. 30	 2014 4:59 pm ET	Personal navigation company Telenav has acquired Skobbler, a German startup that makes map apps and mobile games, for $24 million in cash and stock.
GOOGLE	2014/01/30	2014/02/02	U.S. MARKETS	Stocks Bounce Back, Boosted by Facebook, Visa	By Chris Dieterich Jan. 30	 2014 4:50 pm ET	Stocks rebounded from a string of declines sparked by turmoil in developing markets. Stronger-than-forecast earnings reports from Facebook and Visa helped power gains.
GOOGLE	2014/01/30	2014/02/02	TECH	Facebook Profit Surges as Ad Sales Grow	By Reed Albergotti Jan. 30	 2014 2:51 pm ET	Facebook's fourth-quarter earnings surged thanks in large part to mobile advertising, which now contributes more than half of the company's total advertising revenue.
APPLE INC	2010/10/18	2010/10/21	TECH	Baidu Profit Doubles to Quarterly Record	By Joan E. Solsman	 Owen Fletcher Oct. 21	Baidu Inc.'s third-quarter net profit doubled from a year earlier to a record due to increases in users and spending on advertising, as China's top Internet search engine continued to benefit from Google Inc.'s declining presence there.
APPLE INC	2010/10/18	2010/10/21	EUROPE	Nokia's earnings lift stock, new CEO	Oct. 21	 2010 10:54 pm ET	Nokia shares surged after the company swung to a third-quarter profit, providing a boost for new Chief Executive Stephen Elop and signalling that the battle against its smartphone rivals has begun.
APPLE INC	2010/10/18	2010/10/21	BUSINESS	Wal-Mart Set To Sell the Nook	By Jeffrey A. Trachtenberg Oct. 21	 2010 9:12 pm ET	In a move to greatly expand the universe of e-reader customers, Wal-Mart Stores Inc. will begin selling Barnes & Noble Inc.'s Nook device at 2,500 stores and online as soon as Oct. 24.
APPLE INC	2010/10/18	2010/10/21	TECH	Kleiner Perkins Plans Social Media Fund	By Scott Morrison Oct. 21	 2010 2:49 pm ET	Venture capital group Kleiner Perkins Caufield & Byers launched a $250 million fund to back entrepreneurs inventing social applications and services, with the backing of Amazon and Facebook.
APPLE INC	2010/10/18	2010/10/21	GADGETS	Apple Updates MacBook Air, Macintosh Software	By Ian Sherr	 Yukari Iwatani Kane Oct. 21	Apple released two new MacBook Air ultralight laptops that use flash memory for storage instead of hard drives, and promised updated software for its Macintosh computers that borrows features from its iPhone and iPad.
APPLE INC	2010/10/18	2010/10/21	GADGETS	Verizon Wireless to Sell Samsung Tablet for $600	By Nathan Becker Oct. 21	 2010 12:01 am ET	Samsung's Galaxy Tab, one of the first tablets to rival Apple's iPad, will hit Verizon Wireless stores Nov. 11 and cost $599.99.
APPLE INC	2010/10/18	2010/10/21	TECH	Silicon Valley 3.0: Tech's New Wave	By Cari Tuna	 Pui-Wing Tam Oct. 21	Silicon Valley's start-up economy has quietly broadened beyond IT to now include a growing cadre of bioscience and "clean technology" firms.
APPLE INC	2010/10/18	2010/10/21	MARKETS	Oracle, Apple: Money Flow Leaders (ORCL, AAPL)	By MARKET DATA STAFF Oct. 20	 2010 4:50 pm ET	Markets Data Center: Money Flow Leaders.
APPLE INC	2010/10/18	2010/10/21	TECH	Netbook slump tests Acer's record of growth	By Ian Sherr Oct. 20	 2010 3:45 pm ET	For two years, Acer has relied on netbooks—tiny, stripped-down laptops—to propel growth. Now the netbook craze is petering out.
APPLE INC	2010/10/18	2010/10/21	TECH	Some Flashy Retail Sites Come Up Short on the iPad	By Rachel Dodes	 Yukari Iwatani Kane Oct. 20	Ahead of the holidays, some retailers are fretting that their jazzy websites don't function properly on the iPad because of Apple's refusal to support Adobe Flash technology.
APPLE INC	2010/10/18	2010/10/21	AHEAD OF THE TAPE	New Nokia CEO Needs Performance of Life	By Christopher Lawton Oct. 20	 2010 12:01 am ET	Stage debuts are always big events, and Stephen Elop's will be no different when the new Nokia CEO formally addresses investors for the first time.
APPLE INC	2010/10/18	2010/10/21	TECH	Intel to Invest $6 Billion in Plants	By Don Clark Oct. 20	 2010 12:01 am ET	Intel said it plans to invest between $6 billion and $8 billion on upgrading its manufacturing technology in U.S. facilities, including building a new plant in Oregon.
APPLE INC	2010/10/18	2010/10/21	TECH	Google to Combat India Piracy	By Amol Sharma Oct. 20	 2010 12:01 am ET	Google launched a music service in India to help users search for legal online streams and downloads, a move aimed at combating rampant digital piracy that has held back the country's entertainment industry.
APPLE INC	2010/10/18	2010/10/21	TECH	Verizon Wireless to Offer Cheaper Data Plan	By Roger Cheng Oct. 20	 2010 12:01 am ET	Verizon Wireless plans to introduce a $15 data plan with a monthly usage limit for smartphone customers, in a move that follows AT&T's capped offerings.
APPLE INC	2010/10/18	2010/10/21	ABOUT THE HOUSE	Drafty Fireplaces Meet Their Match	By Gwendolyn Bounds Oct. 20	 2010 12:01 am ET	High-tech fireplace inserts and stoves give options to homeowners with drafty, old hearths.
APPLE INC	2010/10/18	2010/10/21	OPTIONS	Options Traders Stick With Apple	By Donna Kardos Yesalavich Oct. 19	 2010 4:53 pm ET	Despite disappointment in the stock market over Apple's quarterly earnings, options traders were putting on bets Tuesday that the stock might climb over $320 as soon as Friday.
APPLE INC	2010/10/18	2010/10/21	EUROPE MARKETS	European Markets Move Lower	By Andrea Tryphonides	 Ishaq Siddiqi Oct. 19	European stocks fell, with producers of basic resources pacing the decline following a surprise short-term interest-rate increase by China.
APPLE INC	2010/10/18	2010/10/21	MARKETS	Apple, Potash Corp. of Saskatchewan: Money Flow Leaders (AAPL, POT)	By MARKET DATA STAFF Oct. 19	 2010 12:44 pm ET	Markets Data Center: Money Flow Leaders.
APPLE INC	2010/10/18	2010/10/21	TECH	Tech Rivals Wage War of Words	By Amir Efrati	 Stuart Weinberg Oct. 19	Research In Motion said "customers are getting tired of being told what to think by Apple," following Steve Jobs's comments about the BlackBerry maker.
APPLE INC	2010/10/18	2010/10/21	MARKETS	Potash Corp. of Saskatchewan, Apple: Money Flow Leaders (POT, AAPL)	By MARKET DATA STAFF Oct. 18	 2010 4:44 pm ET	Markets Data Center: Money Flow Leaders.
APPLE INC	2011/01/18	2011/01/21	ASIAN BUSINESS NEWS	LG Display Swings to Loss	By Jung-Ah Lee	 Se-Young Lee Jan. 21	LG Display reported it swung to a fourth-quarter net loss due to falling panel prices and a hefty fine imposed by the European Commission for price fixing in the liquid crystal display market.
APPLE INC	2011/01/18	2011/01/21	TECH	Power Shifts Atop Google	By Amir Efrati	 Jessica E. Vascellaro Jan. 21	Google surprised the technology world by naming co-founder Larry Page to replace longtime Chief Executive Eric Schmidt, the biggest management shake-up since the Internet search giant was an obscure California start-up.
APPLE INC	2011/01/18	2011/01/21	EARNINGS	Sony Ericsson Posts Profit But Sales Sink	By Gustav Sandstrom Jan. 21	 2011 12:01 am ET	Mobile-phone maker Sony Ericsson eked out a small fourth-quarter profit, as the company cut prices to woo customers.
APPLE INC	2011/01/18	2011/01/21	ASIA TECHNOLOGY	Samsung Electronics Buys Display Maker	By Jung-Ah Lee Jan. 21	 2011 12:01 am ET	Samsung Electronics said Thursday it acquired Dutch display technology firm Liquavista for an undisclosed sum last month in the latest move by the Korean technology giant to expand into next-generation displays.
APPLE INC	2011/01/18	2011/01/21	MARKETS	Apple, JPMorgan Chase: Money Flow Leaders (AAPL, JPM)	By MARKET DATA STAFF Jan. 20	 2011 4:29 pm ET	Markets Data Center: Money Flow Leaders.
APPLE INC	2011/01/18	2011/01/21	AHEAD OF THE TAPE	Remember Google? Earnings Will Ring Bell	By Kelly Evans Jan. 20	 2011 12:01 am ET	Apple and Facebook have been grabbing all the attention, but Google could muscle its way back into the technology spotlight with its fourth-quarter earnings.
